Institution Name,State,Year,Revenue
California State University-Bakersfield,California,2019,201394144
California State University-Bakersfield,California,2018,207617070
California State University-Bakersfield,California,2017,169306005
California State University-Bakersfield,California,2016,155699820
California State University-Bakersfield,California,2015,138347572
California State University-Bakersfield,California,2014,130060086
California State University-Bakersfield,California,2013,141724968
California State University-Bakersfield,California,2012,119602636
California State University-Bakersfield,California,2011,128306285
California State University-Bakersfield,California,2010,125858532
California State University-Bakersfield,California,2009,104954516
California State University-Bakersfield,California,2008,120142583
California State University-Bakersfield,California,2007,110291384
California State University-Bakersfield,California,2006,97294890
California State University-Bakersfield,California,2005,107722888
California State University-Bakersfield,California,2004,94044200
California State University-Bakersfield,California,2003,84777308
California State University-Bakersfield,California,2002,83494201
California State University-Channel Islands,California,2022,225899064
California State University-Channel Islands,California,2021,203160847
California State University-Channel Islands,California,2020,223499783
California State University-Channel Islands,California,2019,197552557
California State University-Channel Islands,California,2018,195274000
California State University-Channel Islands,California,2017,170665410
California State University-Channel Islands,California,2016,164306179
California State University-Channel Islands,California,2015,144723644
California State University-Channel Islands,California,2014,159704958
California State University-Channel Islands,California,2013,122958598
California State University-Channel Islands,California,2012,110881649
California State University-Channel Islands,California,2011,151298752
California State University-Channel Islands,California,2010,95665202
California State University-Channel Islands,California,2009,83390341
California State University-Channel Islands,California,2008,134804649
California State University-Channel Islands,California,2007,74339660
California State University-Channel Islands,California,2006,120331118
California State University-Channel Islands,California,2005,42707616
California State University-Channel Islands,California,2004,72307204
California State University-Channel Islands,California,2003,48636767
California State University-Channel Islands,California,2002,19473293
California State University-Chico,California,2022,389130650
California State University-Chico,California,2021,386026799
California State University-Chico,California,2020,427340311
California State University-Chico,California,2019,341454043
California State University-Chico,California,2018,358406083
California State University-Chico,California,2017,297052866
California State University-Chico,California,2016,276844149
California State University-Chico,California,2015,268652823
California State University-Chico,California,2014,300170151
California State University-Chico,California,2013,233731314
California State University-Chico,California,2012,228427177
California State University-Chico,California,2011,238191878
California State University-Chico,California,2010,235174941
California State University-Chico,California,2009,205760479
California State University-Chico,California,2008,220198055
California State University-Chico,California,2007,210790082
California State University-Chico,California,2006,186813110
California State University-Chico,California,2005,192149259
California State University-Chico,California,2004,212296963
California State University-Chico,California,2003,204986732
California State University-Chico,California,2002,174514434
California State University-Dominguez Hills,California,2022,432873878
California State University-Dominguez Hills,California,2021,342793278
California State University-Dominguez Hills,California,2020,346423384
California State University-Dominguez Hills,California,2019,306033666
California State University-Dominguez Hills,California,2018,281418846
California State University-Dominguez Hills,California,2017,208675720
California State University-Dominguez Hills,California,2016,206619144
California State University-Dominguez Hills,California,2015,192929080
California State University-Dominguez Hills,California,2014,182725717
California State University-Dominguez Hills,California,2013,169649455
California State University-Dominguez Hills,California,2012,173921079
California State University-Dominguez Hills,California,2011,172081649
California State University-Dominguez Hills,California,2010,169683174
California State University-Dominguez Hills,California,2009,131678089
California State University-Dominguez Hills,California,2008,195049853
California State University-Dominguez Hills,California,2007,135720052
California State University-Dominguez Hills,California,2006,127788119
California State University-Dominguez Hills,California,2005,124558408
California State University-Dominguez Hills,California,2004,120758451
California State University-Dominguez Hills,California,2003,136706823
California State University-Dominguez Hills,California,2002,110472718
California State University-East Bay,California,2022,384751403
California State University-East Bay,California,2021,343277678
California State University-East Bay,California,2020,334319727
California State University-East Bay,California,2019,294108988
California State University-East Bay,California,2018,315248990
California State University-East Bay,California,2017,268225118
California State University-East Bay,California,2016,259740303
California State University-East Bay,California,2015,237655890
California State University-East Bay,California,2014,262067718
California State University-East Bay,California,2013,225322617
California State University-East Bay,California,2012,206638810
California State University-East Bay,California,2011,207798835
California State University-East Bay,California,2010,203645811
California State University-East Bay,California,2009,177432450
California State University-East Bay,California,2008,220898321
California State University-East Bay,California,2007,180941574
California State University-East Bay,California,2006,166689855
California State University-East Bay,California,2005,155932486
California State University-East Bay,California,2004,155807607
California State University-East Bay,California,2003,174854179
California State University-East Bay,California,2002,149959637
California State University-Fresno,California,2022,576978527
California State University-Fresno,California,2021,493170142
California State University-Fresno,California,2020,469138200
California State University-Fresno,California,2019,424399333
California State University-Fresno,California,2018,453214949
California State University-Fresno,California,2017,365630172
California State University-Fresno,California,2016,361848411
California State University-Fresno,California,2015,347409105
California State University-Fresno,California,2014,311305198
California State University-Fresno,California,2013,281295505
California State University-Fresno,California,2012,277011098
California State University-Fresno,California,2011,290842189
California State University-Fresno,California,2010,316879959
California State University-Fresno,California,2009,259202159
California State University-Fresno,California,2008,307232572
California State University-Fresno,California,2007,271523380
California State University-Fresno,California,2006,329718811
California State University-Fresno,California,2005,227496396
California State University-Fresno,California,2004,234186548
California State University-Fresno,California,2003,219784281
California State University-Fresno,California,2002,238667101
California State University-Fullerton,California,2022,846964065
California State University-Fullerton,California,2021,717362933
California State University-Fullerton,California,2020,710760364
California State University-Fullerton,California,2019,652820410
California State University-Fullerton,California,2018,693084725
California State University-Fullerton,California,2017,578548937
California State University-Fullerton,California,2016,531052393
California State University-Fullerton,California,2015,515088241
California State University-Fullerton,California,2014,491412804
California State University-Fullerton,California,2013,452284120
California State University-Fullerton,California,2012,431965061
California State University-Fullerton,California,2011,446151979
California State University-Fullerton,California,2010,410717121
California State University-Fullerton,California,2009,343722151
California State University-Fullerton,California,2008,396752954
California State University-Fullerton,California,2007,350399375
California State University-Fullerton,California,2006,314221000
